0000582,0000583,0000597,0000596,0000200,0000579,0000578,0000575,20508701,20508801,failureTemp,0000588,timeof_692,timeof_578,timeof_591,time,timeof_672,cntrlvar_67,timeof_679
26670.9661352,10379.4795173,25521.205007,12353.0150686,9661.06435729,26414.3177308,17500.9659331,11869.5650852,88.5330843712,17370.8206903,1855.99617399,1910.43658111,-1.0,-1.0,-1.0,26140.0,-1.0,1856.0,-1.0
19483.9030272,15974.8234887,10212.170021,10672.3040382,15778.0607107,7730.08547194,6772.22814068,5168.34662097,163.112399857,15530.1369985,2181.29705679,4016.2610881,-1.0,22550.0,-1.0,22550.3,22550.0,1018.5,-1.0
21011.7313116,12256.6819015,9267.35550298,2897.03643953,3548.52048874,6014.51199293,21146.576711,12335.9330381,197.487561106,20220.1847131,1880.1780432,21143.5092413,-1.0,-1.0,-1.0,9563.1,9563.1,999.72,9563.0
4153.05603351,28285.5935021,15117.9392072,9128.97337731,27702.5237902,17893.4709689,5582.14353306,5479.48565206,123.948965954,21213.4480568,1911.68559512,11286.1382426,-1.0,33285.0,-1.0,33284.7,33285.0,928.61,-1.0
11055.8946445,15571.9429468,27278.3416387,27947.2477829,10611.2119104,26644.8976013,8323.11284907,14928.666728,75.4948643912,21551.214044,2133.92398725,21137.8910299,-1.0,18934.0,-1.0,18934.4,18934.0,1002.7,-1.0
14832.4272601,3014.12618875,26163.6742884,28095.915933,9530.57509787,18076.8322326,28159.3717803,12187.4038081,336.500039598,16171.480864,2071.9569117,10006.9360012,-1.0,-1.0,-1.0,31725.0,31725.0,1018.0,31725.0
23260.406018,26223.9097981,21983.4285062,9787.78297566,1827.34340152,13007.040057,17887.0383255,2594.18076723,73.7487400519,15907.0297082,2312.64004817,15123.6911423,-1.0,-1.0,-1.0,14834.5,14834.0,996.81,14834.0
21814.5767817,21659.3621895,11848.6726826,26355.4669575,25766.4549962,22663.8566487,21558.528505,13018.5751264,142.812435305,21144.0908474,2473.7027836,14789.3745602,-1.0,47325.0,-1.0,47325.0,47325.0,810.21,-1.0
26134.8251828,294.093611751,17006.4445691,8142.88392751,13186.8612947,19898.5673875,17716.7476971,6822.603377,234.164271387,18462.4456974,2011.86172597,18480.4091413,-1.0,30904.0,-1.0,30903.7,30904.0,917.97,-1.0
3155.4624578,492.20057933,18663.1894892,28640.8659368,3677.46245012,4459.54846823,18855.9456578,19298.7783675,215.587704739,18054.0545022,2422.08779739,28680.0867964,-1.0,-1.0,-1.0,8137.08,8137.1,1016.4,8137.0
25413.7306167,11557.9022912,17347.7145702,6019.96520393,7382.83171449,1649.47186075,3954.78506734,15236.2629522,77.9247289632,17802.1870915,1916.11711041,3038.29288183,-1.0,-1.0,-1.0,9032.37,9032.4,1016.8,9032.3
3823.9442409,19736.5676812,27926.0281805,9357.73708027,4616.61937574,21257.3664551,25009.3655603,16199.8502595,177.195988285,19385.7532032,2301.22017554,9571.44342201,-1.0,29626.0,-1.0,29626.0,29626.0,1288.5,-1.0
16078.7131963,27890.0629872,19763.8931602,15242.413549,445.418135945,11810.1851858,10736.1195882,22093.8059618,78.9895689576,18492.1867317,2572.95570949,15419.8931196,-1.0,11182.0,-1.0,11181.6,11182.0,997.95,-1.0
17792.9814317,2051.56085525,23733.3213918,4536.35515609,7053.78494779,21415.6812332,20295.9351517,20068.2624769,216.285010715,20569.8668748,2480.39557647,20950.8585838,26994.0,27350.0,-1.0,27349.8,27350.0,770.1,-1.0
7755.07090396,4891.74139733,20648.70775,17694.4697438,22591.8280121,8015.18992675,3068.37132398,12230.7678532,31.6041250377,14482.9360065,2111.74275761,4362.97280718,-1.0,25660.0,-1.0,25660.2,25660.0,1008.8,-1.0
17796.4096487,14762.8547361,18421.4726664,2452.70433361,20001.3025561,14691.7160515,22190.5099429,5148.92996299,257.590920025,19937.2825495,1805.75026113,25030.7647808,-1.0,-1.0,-1.0,34693.1,34693.0,1003.2,34693.0
3596.16188089,3599.10636479,37.0862233216,27998.6300547,17247.3024951,443.673864916,10465.3017613,24657.8569665,341.05330804,16106.8589984,2590.65932334,19726.9014793,-1.0,-1.0,-1.0,17691.0,17691.0,945.08,17691.0
26788.0539181,7369.54810405,20656.8480603,26869.7806352,9794.63867351,1419.46940767,5652.65270173,24935.2029721,91.8068603792,17698.9933192,2364.42435722,6541.42361963,-1.0,-1.0,-1.0,11214.2,11214.0,1012.2,11214.0
10211.9550661,12467.8854941,25406.8375904,1801.35288873,15159.9192026,3299.46161945,6760.28724045,12491.7747355,246.813418869,15621.0266573,2291.8342668,25892.820078,-1.0,-1.0,-1.0,18459.5,18459.0,1007.0,18459.0
26099.4629888,3917.93365026,10440.5536969,12754.8035435,27710.9732037,15154.523559,7975.59893024,28706.5883997,275.177860244,16190.2845285,2061.56669891,28315.4386035,-1.0,35687.0,-1.0,35686.6,35687.0,1010.4,-1.0
24660.3464397,19136.0247472,25658.7741516,17871.9777782,24910.6253362,20442.6130081,8293.30811613,26323.3433208,294.064986369,15605.4405747,1887.24167786,17380.4908012,-1.0,33204.0,-1.0,33204.0,33204.0,995.34,-1.0
20229.4937613,1506.96674848,12979.9834207,11777.2548643,20050.2144817,17718.7118059,13594.4515012,12826.040282,43.4663056871,18788.3911333,2536.87939719,17602.1744044,-1.0,33645.0,-1.0,33644.7,33645.0,943.05,-1.0
1580.86122326,1263.31852095,7963.1722949,18760.9316357,535.908831135,20237.6759297,23137.3464738,19526.2400813,154.708386394,19976.4278756,2249.02665366,23284.3034685,9670.5,-1.0,-1.0,10022.3,-1.0,2249.1,-1.0
24430.5504654,19331.365352,16185.6126983,8183.28472762,20201.8625205,5794.39165111,27842.8267601,20405.6256876,335.91027486,18514.1031289,2130.31240408,15190.6523157,-1.0,-1.0,-1.0,25996.3,25996.0,992.63,25996.0
12692.0131007,8881.17586422,12245.7808485,20564.2484658,5489.00095769,23062.0603326,23705.7811496,4457.42994025,213.536010933,17211.6930236,1888.40512514,3304.53943451,-1.0,-1.0,-1.0,18430.3,-1.0,1888.4,-1.0
3362.32152886,5445.92381076,13044.6597537,2644.21768093,20627.8501813,26203.1246362,24261.7573086,3894.01980017,0.557946046438,20710.3301591,2049.29633666,6920.56967423,38735.0,-1.0,-1.0,39423.0,39423.0,1107.0,-1.0
15204.0341019,22921.9641388,19950.6123397,25373.5967728,21347.2928488,26558.4341828,1589.24264117,11209.9754787,68.7305912009,15802.3635159,2495.50360226,11650.3020632,-1.0,22937.0,-1.0,22936.6,22937.0,1008.1,-1.0
27801.249079,27201.5570439,24175.0013421,8202.50633575,5055.35267546,25358.4540432,2780.09355737,5709.00068912,207.778561182,17483.5824782,2283.04933386,28765.3711416,-1.0,7835.4,-1.0,7835.49,7835.5,1005.0,-1.0
10252.6945872,10351.4482003,9857.05269566,9253.86300035,24306.5301716,12770.1839342,10619.4566789,28430.4674356,226.745455045,18264.5636228,2419.4322704,10429.2812833,-1.0,34926.0,-1.0,34926.0,34926.0,929.37,-1.0
10881.918462,9649.09765962,19214.2848815,5636.49516875,27750.5291468,22427.2454848,8672.12909737,5353.20237347,91.4023126923,16305.298059,2439.09497098,24178.6436724,-1.0,36423.0,-1.0,36422.7,36423.0,1001.5,-1.0
28201.7580684,26779.035272,8416.93754406,23021.5718762,8328.59453141,22759.1179609,3182.2336722,3734.05909224,36.4994081006,17193.8596135,2468.40196556,11207.3215074,-1.0,11511.0,-1.0,11510.9,11511.0,1007.8,-1.0
27023.3193178,26079.4303,17861.0508047,27068.6240756,17450.7471004,17443.7341987,8269.7991605,11690.9020278,143.042966641,20849.587232,2273.04123932,27085.34288,-1.0,25721.0,-1.0,25720.6,25721.0,1009.8,-1.0
26287.7861621,24110.0819726,11294.1225102,25136.3825761,7527.10804635,21363.3382054,3105.89617564,8286.99903866,284.194474866,18241.0857357,1978.8585352,12149.2401092,-1.0,10633.0,-1.0,10633.0,10633.0,1006.7,-1.0
16230.0941735,23179.9354567,26947.6060557,507.061583738,13423.6921169,23109.3353832,26517.9263814,18002.4007761,152.542922752,14754.2087802,2252.95748186,13632.8749275,-1.0,-1.0,-1.0,39807.2,-1.0,2253.0,-1.0
7151.50731119,17710.2238693,8149.92882051,13663.6710163,9253.38190326,12613.5987033,26035.3578086,13960.3671628,336.384236244,16716.1680573,1976.72754953,21271.4866249,18691.0,-1.0,-1.0,21867.0,21867.0,750.49,21867.0
25968.1209666,5144.57329173,3246.77480758,4758.66305586,27539.5364241,6562.36675838,10430.6879759,3006.91504468,175.924452447,18100.2493965,2132.5447237,28076.7452618,-1.0,-1.0,-1.0,34102.0,34102.0,824.72,34102.0
14717.3806362,8294.05547281,1147.69131796,3544.18859747,27239.7122068,3603.01358384,4206.67571946,2742.15982341,108.325828507,21302.7525037,2327.31428595,22368.5292779,-1.0,-1.0,-1.0,30842.8,30843.0,843.74,30843.0
22112.3604354,27335.7747405,21155.8522814,8920.19411048,4983.19613088,5176.37383209,23620.6376892,11509.6900324,223.826884724,17421.4792846,2198.27391913,9912.24215826,-1.0,-1.0,-1.0,10159.6,10160.0,997.43,10160.0
28552.350979,13612.607893,22825.7572731,2029.95356894,7995.57981411,19886.8086966,26596.995605,6946.43395128,265.358397177,15085.6468933,2188.19068336,4248.38660375,-1.0,-1.0,-1.0,21751.6,-1.0,2188.2,-1.0
24258.2294529,27773.0575401,13076.4051579,2224.76223502,9679.94333487,25218.0875868,15370.8741964,7024.95659179,11.0027242588,19476.340671,2551.43185999,1337.77771023,-1.0,25051.0,-1.0,25050.9,25051.0,1723.2,-1.0
5812.06040757,12427.0131248,24136.862747,15738.424013,23192.7541322,22237.6463635,11428.6530464,14543.5890329,104.70962036,21557.9613787,2062.71821313,25413.5168848,-1.0,34621.0,-1.0,34621.5,34621.0,921.61,-1.0
27193.9914852,15793.2741002,15686.4832465,4904.64464143,17714.1977437,4877.44063211,6661.18116874,20499.3007631,75.4536201117,16228.228166,2472.67897044,27763.5954473,-1.0,-1.0,-1.0,22591.7,22592.0,994.04,22592.0
11138.8605951,25635.2002733,24772.0379053,10273.5974132,25853.9218969,9285.43534466,11717.6514897,2738.22776362,279.565272449,18924.9991818,2023.08039684,3850.09629557,-1.0,-1.0,-1.0,35139.4,35139.0,1007.3,35139.0
23480.660754,28068.9982546,4244.20861416,25081.53856,24514.414627,18481.1046204,20444.9678055,26107.2845051,109.533945514,14590.0469116,1809.53182538,18807.7739618,-1.0,44959.0,-1.0,44959.4,44959.0,833.9,-1.0
6202.82419596,8815.15763753,26871.4199797,7368.14937049,9630.41315965,2254.18482133,9751.42010935,12884.4029797,246.116808077,19111.2478342,2595.99802307,22610.7333569,-1.0,-1.0,-1.0,11884.7,11885.0,1015.4,11885.0
15710.3825079,26536.9261392,2653.76476676,3943.21288787,23873.929624,17686.2516177,28682.3646034,5690.89875677,139.980987899,19242.8634463,1971.71916975,23750.5542513,31540.0,-1.0,-1.0,34112.0,34112.0,750.56,-1.0
1512.38940435,12092.2151253,12362.8661174,26653.0432342,23480.6325621,4277.4443552,14571.0155596,27251.0469261,77.5054141193,19856.8187223,2207.97442014,28560.3120446,-1.0,-1.0,-1.0,27758.2,27758.0,906.29,27758.0
5575.04485623,18029.1434643,6211.36351919,9580.71421284,13314.1581983,20977.5306189,21931.7759019,18308.6031044,306.164496693,19570.2671487,2308.40443274,27861.6858128,20708.0,-1.0,-1.0,30132.6,30133.0,751.69,-1.0
18911.8307256,10416.121934,8161.42247499,24846.6982758,11365.357524,14846.1543304,5093.66533341,12080.2288382,191.977020738,17846.8347467,1856.69404047,2352.83005428,-1.0,16459.0,-1.0,16459.1,16459.0,1018.8,-1.0
3140.80090242,27835.5326084,6802.79830265,12926.5384993,105.521437061,20862.3333506,23772.239915,19625.5464758,2.39923277442,17243.1037,1902.21797712,9324.44382353,-1.0,-1.0,-1.0,18253.1,-1.0,1902.2,-1.0
4875.15286735,14555.4946342,13673.7831417,5951.77634373,23891.8480419,770.087577572,21727.3275359,25982.8754382,268.49982425,20334.1059949,1942.73380223,948.713322699,-1.0,-1.0,-1.0,24662.0,24662.0,1003.4,24662.0
5250.6575244,9801.6145629,27798.584029,24449.0534562,14650.5648778,19891.9729354,19259.2549136,22219.4990396,315.445034391,18823.9174144,2401.05265543,7648.17288632,-1.0,33910.0,-1.0,33909.9,33910.0,1018.4,-1.0
21381.4191866,12502.8408838,19291.9135565,9376.86168751,11287.8084293,12155.307927,24766.0327301,4953.68665992,95.6032901221,20035.8828746,1894.73262589,253.402598024,-1.0,-1.0,-1.0,19546.3,-1.0,1894.8,-1.0
7687.90384479,2070.4008287,21510.3280119,16036.5916215,4944.50678406,1553.20849597,5217.42775314,3077.27163746,283.150758047,18832.5641767,2190.61475923,14213.0651784,-1.0,-1.0,-1.0,6497.79,6497.8,996.46,6497.7
18205.1440539,13487.8280251,3699.33299796,26747.6196105,9968.62414686,4847.2829349,24530.1789406,3784.11575242,208.686669498,17340.1538146,2195.41173051,11886.442972,-1.0,-1.0,-1.0,14816.0,14816.0,902.64,14816.0
27861.5411477,15611.5956646,8190.33564005,10123.8414704,22317.6619183,23761.9465277,5081.09513048,18886.1108034,74.5890980452,21314.8068413,1800.45683654,25687.9723529,-1.0,27399.0,-1.0,27398.8,27399.0,995.4,-1.0
19128.0868074,20825.5417858,3680.36659824,8616.11606853,20459.6541678,172.625014018,9340.59257287,7571.37311143,204.143172844,15836.9874072,2404.89123133,25565.7533541,-1.0,-1.0,-1.0,20632.4,20632.0,1003.5,20632.0
4829.91198962,21711.3095208,12380.1017891,8157.88915034,15825.4161648,10818.7415451,26455.7048775,27287.8834681,319.578335072,15879.0969238,2541.06407316,15334.182015,-1.0,-1.0,-1.0,26644.2,26644.0,992.4,26644.0
7274.26476077,10586.3593713,26096.4106784,12439.8107324,24048.8290166,4234.8937368,16244.8333914,4382.34155849,130.934363496,16216.5913518,1892.56516138,1270.53023577,-1.0,-1.0,-1.0,29701.8,29702.0,1018.6,29702.0
28420.9524122,10489.4341305,7217.75912315,18249.0870458,17188.3679503,5753.21516548,16082.9328206,10656.7053935,15.5089509306,16611.3596603,1923.06239419,12406.9436352,-1.0,-1.0,-1.0,22941.6,22942.0,992.58,22942.0
15737.8443704,25028.12687,21683.9996975,9080.71795629,18376.3608605,19667.809285,8215.49973018,632.195650054,248.991371863,18106.9366887,2107.86734402,6911.78480916,-1.0,26592.0,-1.0,26591.9,26592.0,1006.0,-1.0
24240.5199103,25621.0659295,20046.4134704,11764.5547897,14321.8391726,16543.649327,23846.8591168,28313.6407647,257.541701025,15412.6787375,1838.30739422,17231.3318405,-1.0,-1.0,-1.0,36810.5,-1.0,1838.3,-1.0
10746.4651986,8065.18737284,1380.23864385,17426.4909323,13100.3567509,17740.011359,3610.5653115,25780.8932622,111.067531908,17950.1417514,1867.49622848,7310.8435372,-1.0,16711.0,-1.0,16711.0,16711.0,857.82,-1.0
17971.4649299,24734.0611627,10543.8124644,15570.1721454,20949.272841,15073.5581503,9693.29940953,15124.9365339,107.542698375,16779.7255654,1998.5277364,14690.3506352,-1.0,30643.0,-1.0,30642.6,30643.0,1015.3,-1.0
1725.45989511,96.4767053384,21438.5867732,8739.97074688,27644.5356285,24540.4254342,13961.2101787,785.884489415,214.254035884,20082.4111836,2581.59609537,13614.3819234,-1.0,-1.0,-1.0,40148.0,-1.0,2581.6,-1.0
21914.4812299,24864.5243104,5674.82427642,10971.576896,21365.3086486,2613.94833366,2693.51551495,932.744156311,247.939905568,18267.2784872,1992.03410361,25752.2775578,-1.0,-1.0,-1.0,23979.3,23979.0,1006.5,23979.0
9083.18723517,18950.7842977,990.213679298,18800.2104924,4758.05822174,23837.8093253,7494.0960524,10365.5228225,154.154707298,14738.9707993,1841.99038846,24149.4843058,-1.0,12252.0,-1.0,12252.2,12252.0,809.24,-1.0
11039.1587305,11546.2757556,28329.8494934,11258.341089,3498.9318539,6851.69244086,21183.4012212,8161.17397949,100.507894522,14587.1230463,2263.88137882,24986.9892244,-1.0,-1.0,-1.0,10350.7,10351.0,1015.5,10351.0
6257.31513696,13547.1845186,20688.4497134,25647.6903309,22007.4301239,5141.95122014,22372.7445418,7065.52700147,4.49824128199,20091.4984669,2425.84548382,10746.297856,-1.0,-1.0,-1.0,27149.5,27149.0,996.03,27149.0
16375.732211,24620.0376165,5234.00542267,15949.6636555,18390.5382633,17522.791699,3422.52485578,15102.0825947,285.425144929,16422.2955469,2186.59917902,10024.9834846,-1.0,21813.0,-1.0,21813.1,21813.0,1006.5,-1.0
17089.3969033,12621.6465809,14568.063805,10108.5533207,9410.69834956,16928.5228678,23330.5253011,12572.1011135,135.27286977,19053.3927959,2098.11406104,19264.0087333,-1.0,-1.0,-1.0,26339.3,26339.0,847.66,26339.0
10538.8696651,24997.5005858,33.8869206466,12046.2485407,25845.3868664,6413.48492311,25649.8779647,20422.5006509,269.877314502,19258.7925733,2046.81489777,4642.92262211,-1.0,-1.0,-1.0,40934.3,40934.0,827.83,-1.0
13858.8878935,27699.6536838,11387.3739017,28085.9925434,12706.0266713,5414.74430464,2887.37072205,28184.7260965,288.213979876,17080.5592466,2079.12220464,6043.95570226,-1.0,15593.0,-1.0,15593.4,15593.0,995.4,-1.0
7022.12627655,6781.8620671,4970.02800473,19356.7512196,8034.28875065,28482.2903163,19251.3864562,16427.6831524,128.86811447,15222.9624619,1915.21946109,22088.0016338,20697.0,-1.0,-1.0,22118.8,-1.0,1915.2,-1.0
27787.5606323,358.103307606,15147.306699,9847.22491973,7090.03329731,11950.7626701,21232.6239826,17875.3465277,209.703405804,19815.5624736,2099.0067395,10723.1811126,-1.0,-1.0,-1.0,25400.1,-1.0,874.78,-1.0
12345.1301605,8795.72569373,2962.17535076,11956.0233959,5299.67758777,843.906501414,11696.9768195,1113.7777257,37.0164516562,19099.0265842,2280.61398521,14739.4456317,-1.0,-1.0,-1.0,6143.66,6143.6,1002.6,6143.6
6588.86749583,9141.1860457,12508.2535252,24882.9358634,7001.10245135,251.549346929,8212.86952046,11252.1324971,305.459212416,20627.8584024,1911.82115325,1972.94028064,-1.0,-1.0,-1.0,7252.72,7252.7,1009.3,7252.7
2915.49109138,18686.158089,15542.0415059,13083.3508044,11458.8195325,23198.9766604,23257.5882286,4767.02249448,173.573086965,19259.42753,2587.79413271,20221.2114472,-1.0,34716.0,-1.0,34716.5,34716.0,819.75,-1.0
12767.5667644,6184.2098807,23533.5050626,14505.3522551,28355.9499718,14507.0063993,12491.7784727,13890.2287471,342.669652979,20212.8789057,2394.2363084,26949.8603851,-1.0,40848.0,-1.0,40847.8,40848.0,986.63,-1.0
7782.71797654,16503.1582152,580.672344366,16996.5427783,4535.26895339,20804.265253,8964.68932454,21631.2482978,168.995286789,15257.0864853,2322.52174301,19022.9926613,-1.0,13500.0,-1.0,13500.0,13500.0,823.25,-1.0
13995.3266609,7780.22561666,23186.1166168,10467.1326355,21547.4601571,25486.2860381,16127.6712482,17737.9539085,247.625718075,15110.344352,2287.70504719,7552.35952077,-1.0,37675.0,-1.0,37675.2,37675.0,1018.1,-1.0
8542.46542748,21772.5342751,25196.3220292,3778.52022904,6717.48239597,7290.74631205,2318.19187531,8908.01693046,307.162357558,18828.7196865,2023.49378676,17742.9520844,-1.0,9035.7,-1.0,9035.72,9035.7,999.8,-1.0
8314.41963637,18341.9008427,12953.5667956,2012.01824213,25841.0651406,7329.55498107,3188.39968272,27749.8411786,287.133815032,16746.4303101,2278.17681295,3895.40716705,-1.0,29029.0,-1.0,29029.5,29029.0,1006.5,-1.0
26270.8093453,3820.37659331,12748.6212001,20525.5773106,21758.7156168,24351.247135,15010.6882093,17946.5385143,242.464859439,18027.1573543,2230.83102206,18687.0619344,-1.0,36769.0,-1.0,36769.5,36769.0,846.13,-1.0
24449.0991746,20446.7940885,375.686844156,18971.4879678,11169.1111144,1635.81330953,12933.1447477,5171.75952618,225.91843333,18155.3870691,2170.50528242,25201.4141537,-1.0,-1.0,-1.0,12805.0,12805.0,912.94,12805.0
24117.7702192,23968.6964529,1406.83807904,12227.7674042,6980.46516929,23534.1127341,15531.7167091,10888.6608213,306.348632879,19387.9851419,2439.51224997,26352.9036682,15743.0,22512.0,-1.0,22512.2,22512.0,752.0,-1.0
20386.1833083,24276.5769566,7157.22729215,2308.69656479,22505.1820887,3888.88230069,2350.36452337,25149.3170693,248.465892245,17327.6669814,2163.97770715,17410.9548129,-1.0,24856.0,-1.0,24855.6,24856.0,1006.2,-1.0
24617.7037234,15589.7457188,25848.2365764,25826.0987124,18900.389942,14193.0570884,7614.03791713,24146.1621188,231.74431451,18256.9693335,2090.04179178,2431.3268535,-1.0,26514.0,-1.0,26514.5,26514.0,1018.4,-1.0
27215.8691414,5980.0660898,10630.2558777,9819.52066013,4063.79113319,4970.8151363,10055.4056473,18152.1272551,64.3171413735,20415.7215789,2403.0715275,21289.5372116,-1.0,-1.0,-1.0,9034.67,9034.7,997.07,9034.6
16761.3941724,4431.53677056,22067.759801,7659.98770114,23672.9546661,27081.0125256,16087.1184356,8868.67719592,269.495620926,18031.6602188,1981.59439691,15922.0230798,-1.0,39760.0,-1.0,39760.1,39760.0,1002.3,-1.0
25317.0761655,1702.24699534,13562.6206698,19040.1022441,369.84089448,6194.13420143,14038.674587,15409.5297816,136.423742598,15758.134981,1844.34842865,27701.4109773,-1.0,-1.0,-1.0,6564.04,6564.0,1005.8,6564.0
22476.2604225,24459.2291148,9654.60811803,24463.2591159,7593.27594719,18769.3872824,1254.94992003,24487.8933622,49.7902650537,16833.5781174,2025.73612061,16321.8462875,-1.0,8848.2,-1.0,8848.28,8848.3,1011.7,-1.0
10068.1482702,16149.6812809,21587.0644605,6292.20825769,18811.2061184,12476.8871002,629.860885246,27929.2876579,288.252391168,16110.2826109,1929.78530543,2262.2389627,-1.0,19441.0,-1.0,19441.1,19441.0,1015.5,-1.0
17823.9600845,12275.6515824,5060.48270148,27405.6834686,16136.7199564,17561.7664365,22452.9625579,8970.64245701,257.174143609,21260.0833566,2234.52293499,7658.57083902,32766.0,-1.0,-1.0,33698.6,33699.0,751.9,33698.0
